EAN,Marca,Producto,Link
7798182770363,Cepage,"Producto Tenseur HA B5Volumen. Marca Cepage Descripción: Crema gel Anti-Age Rellena y repara arrugas proundas Redensifica y reafirma Antioxidante. Indicaciones: Tenseur HA B5Volumen crema anti-age rellena y repara arrugas profundas Cuidado diario ideal para pieles maduras y envejecidas Redefine los contornos del rostro aportando volumen, firmeza y nutrición Es hidratante y antioxidante. Uso: Aplicar Tenseur HA B5Volumen sobre la piel limpia y seca del rostro, cuello y escote, realizando suaves masajes circulares con la yema de los dedos Para alcanzar efectividad máxima aplicar dos veces al día (mañana y noche) Se recomienda utilizar combinado con Tenseur HA B5Serúm para potenciar el tratamiento anti-edad. Beneficios: Su fórmula contiene activos innovadores, exclusivos y sinérgicos: Matrixyl ® 3000 3% una combinación de péptidos que estimula la producción de colágeno, elastina y Ácido Hialurónico endógeno Revierte el envejecimiento cronológico y retarda el fotoenvecimiento cutáneo Redensifica y reafirma Epidermosil® 3% que combina Silicio Orgánico con Ácido Hialurónico de bajo peso molecular potenciado con Ácido Hialurónico 0,% de alto peso molecular El dúo de Ácidos Hialurónicos rellena e hidrata 24hroas El Silicio Orgánico estimula la producción de colágeno, favorece la proliferación celular, tiene un efecto anti-estrés y anti-fatiga Contiene además Vitamina B5que repara y protege la piel Estimula la regeneración y la resistencia de la piel Gracias a nuestros exclusivos Polifenoles de UVA posee además un alto efecto antioxidante Mejora el estado general de la piel Aporta volumen, firmeza y redefine el contorno facial. Keywords: hipoalergénica sin parabenos clínica y dermatológicamente testeado cruelty free; dermocosmética; tenseur; anti; edad. Presentación Airless x 30gr. Dimensiones 40mm x 33mm x 150mm. Peso 63gr.",nan
7798182770233,Cepage,"Producto Filtres Fluide 50+. Marca Cepage Descripción: Fotoprotector Fluído Protección muy alta. Indicaciones: Fotoprotección diaria contra rayos UVB/UVA, para pieles extremadamente sensibles a la quemadura solar. Uso: Aplicar abundantemente 30minutos antes de la exposición al sol Reaplicar cada 2horas y/o luego de la sudoración intensa, nadar o bañarse, secarse con toalla y durante la exposición al sol Si la cantidad aplicada no es adecuada, el nivel de protección será significativamente reducido Es necesaria la reaplicación del producto para mantener su efectividad. Beneficios: Aquaxyl Hidratante ultifuncional Sepicalm S calmante Filtros UVA/UVB garantiza una protección óptima Previene el envejecimiento prematuro provocado por la acción de los rayos solares, protegiendo la piel del riesgo del daño celular Textura ultraligera y de rápida absorción. Keywords: hipoalergénica sin parabenos clínica y dermatológicamente testeado cruelty free; protección solar; dermocosmética; filtres. Presentación Spray x 50ml. Dimensiones 50mm x 40mm x 130mm. Peso 87gr.",nan
7798182770264,Cepage,"Producto Filtres Fluide Color 50+. Marca Cepage Descripción: Fotoprotector Fluído Protección muy alta. Indicaciones: Fotoprotección diaria contra rayos UVB/UVA, para pieles extremadamente sensibles a la quemadura solar. Uso: Agitar vigorosamente antes de usar Aplicar generosamente sobre la piel limpia y seca, 30minutos antes de la exposición al sol Repetir la aplicación cada 2horas durante la exposición al sol y renovarla luego del contacto con el agua y/o sudoración intensa, y después de secarse con toalla Si la cantidad aplicada no es adecuada, el nivel de protección será significativamente reducido Es necesaria la reaplicación del producto para mantener su efectividad. Beneficios: Filtros UVA/UVB garantiza una protección óptima Previene el envejecimiento prematuro provocado por la acción de los rayos solares, protegiendo la piel del riesgo del daño celular Textura ultraligera y de rápida absorción, con color. Keywords: hipoalergénica sin parabenos clínica y dermatológicamente testeado cruelty free; protección solar; dermocosmética; filtres. Presentación 50ml. Dimensiones 50mm x 40mm x 130mm. Peso 87gr.",nan
7798182770394,Cepage,"Producto Filtres Fluide Toucher Sec 50+. Marca Cepage Descripción: Fotoprotector Toque Seco FPS 50+. Indicaciones: Fotoprotección diaria contra rayos UVB/UVA, para pieles extremadamente sensibles a la quemadura solar Crema fluída, acabado mate y toque seco Formula oil-free, controla y reduce la oleosidad de la piel. Uso: Aplicar abundantemente 30minutos antes de la exposición al sol Repetir la aplicación cada dos horas y/o luego del contacto con el agua o sudoración intensa, nadar o bañarse, secarse con toalla y durante la exposición al sol Si la cantidad aplicada no es adecuada, el nivel de protección será significativamente reducido Es necesaria la reaplicación del producto para mantener su efectividad. Beneficios: Garantiza una protección óptima Previene el envejecimiento prematuro de la piel y las manchas provocadas por la acción de los rayos solares Textura ultra ligera y de rápida absorción Acabado mate (anti-brillo). Keywords: hipoalergénica sin parabenos clínica y dermatológicamente testeado cruelty free; protección solar; dermocosmética; filtres. Presentación 50gr. Dimensiones 50mm x 40mm x 130mm. Peso 87gr.",nan
7798182771100,Cepage,"Producto Capillaire Max Champú Anticaída. Marca Cepage Descripción: Champú coadyuvante en el tratamiento de la caída del cabello. Indicaciones: Fórmula que limpia y estimula el crecimiento y fortalece la fibra capilar. Uso: Aplicar en el cuero cabelludo, masajear suavemente con la yema de los dedos Dejar actuar unos minutos y enjuagar con abundante agua Utilizar dos a tres veces por semana. Beneficios: Su fórmula contiene Aminexil: Componente anti-caída Promueve fibras fuertes y resistentes El extracto de ortiga junto con la phytoqueratina, la vitamina E y los polifenoles de uva mejoran la microcirculación del cuero cabelludo y revitaliza la fibra del cabello, estimulando su crecimiento. Keywords: hipoalergénica sin parabenos clínica y dermatológicamente testeado cruelty free; cuidado capilar; dermocosmética; capillaire. Presentación 90ml.",nan
7798182771117,Cepage,"Producto Capillaire Champú Caspa G. Marca Cepage Descripción: Champú coadyuvante en el tratamiento de la caspa Seborregulador. Indicaciones: Fórmula que limpia y controla oleosidad y caspa. Uso: Aplicar en el cuero cabelludo, masajear suavemente con la yema de los dedos Dejar actuar unos minutos y enjuagar con abundante agua Utilizar dos a tres veces por semana. Beneficios: Su fórmula contiene Piroctone Olamine: Componente anti-caspa La asociación de ácido salicílico y tea tree oil seborregula, alivia la picazón y deja el cabello suave, hidratado y brillante Además, contiene polifenoles de uva. Keywords: hipoalergénica sin parabenos clínica y dermatológicamente testeado cruelty free; cuidado capilar; dermocosmética; capillaire. Presentación 90ml.",nan
7798182770387,Cepage,"Producto Capillaire Max Loción Anticaída. Marca Cepage Descripción: Spray sin enjuague Coadyuvante en el tratamiento de la caída del cabello. Indicaciones: Fórmula que estimula el crecimiento del cabello, a la vez que restaura su estructura, aportando fuerza y resistencia a la fibra capilar. Uso: Producto de uso diario Aplicar en el cuero cabelludo una vez al día Masajear suavemente con la yema de los dedos No enjuagar No deja película oleosa Se recomienda el uso sobre cabello húmedo, recién lavado Complementar el tratamiento con Shampoo tratante CÉPAGE Champú Anticaída. Beneficios: Aminexil 2% Pantotenato de Calcio Arginina %. Keywords: hipoalergénica sin parabenos clínica y dermatológicamente testeado cruelty free; cuidado capilar; dermocosmética; capillaire. Presentación spray x 20ml. Dimensiones 50mm x 50mm x 190mm. Peso 165gr.",nan
7798182770639,Cepage,"Producto Capillaire Max Acide Aminé. Marca Cepage Descripción: Suplemento dietario en comprimidos recubiertos Fortalecedor y protector de cabello y uñas. Indicaciones: Coadyuvante en el tratamiento de la caída del cabello y de las uñas frágiles y quebradizas Mejora el aspecto general de la piel. Uso: Tratamiento de 30comprimidos Tomar un comprimido recubierto por día. Beneficios: Coadyuvante en el tratamiento de la caída del cabello y de las uñas frágiles y quebradizas Mejora el aspecto general de la piel L-CISTINA: Es el aminoácido más importante presente en el cabello y uñas Activa los procesos de queratinización, fortaleciendo y protegiendo su crecimiento BIOTINA: Vitamina que mejora el crecimiento y aspecto del cabello, uñas y piel ZINC: Mineral que promueve el crecimiento del cabello y restaura su salud Tiene además un efecto antioxidante, ya que retarda los procesos de envejecimiento de la piel, cabello y uñas PANTONETATO DE CALCIO: Vitamina B5 Necesaria para la correcta utilización de los hidratos de carbono, las proteínas y lípidos, para lograr un cabello sano y fuerte Protege, recupera y repara cabello y uñas dañadas VITAMINA B6: Vitamina hidrosoluble esencial para la síntesis de las proteínas, entre ellas, las del cabello, piel y uñas Es necesaria para lograr la absorción del Zinc y la L-Cistina. Keywords: cuidado capilar; dermocosmética; capillaire. Presentación 30comprimidos recubiertos. Dimensiones 70mm x 30mm x 95mm. Peso 38gr.",nan
7798182770721,Cepage,"Producto Répaphénol Corps. Marca Cepage Descripción: Crema corporal ultra hidratante Nutre y protege. Indicaciones: Crema reparadora ultra hidratante para el cuerpo Indicada para pieles deshidratadas; secas y muy secas Textura suave, emoliente y de rápida absorción. Uso: Aplicar una o dos veces al día con un ligero masaje sobre la piel limpia hasta su completa absorción. Beneficios: Répaphénol Corps proporciona ultra hidratación de forma duradera, gracias a la acción hidratante de la Urea y su asociación con Pentavitin®; un ingrediente 00% natural que garantiza una hidratación instantánea y profunda generando una reserva de humedad que dura 72horas Su fórmula, además, aporta lípidos como el Aceite de Jojoba, que restauran y refuerzan el film hidrolipídico y protector de la piel, formando una barrera protectora y manteniéndola hidratada por más tiempo Contiene Vitamina A y E que nutren y estimulan la producción de Colágeno, combinadas con nuestros exclusivos Polifenoles de UVA que poseen una acción antioxidante El ácido láctico actúa como renovador celular y mejora la textura y superficie de la piel. Keywords: hipoalergénica sin parabenos clínica y dermatológicamente testeado cruelty free; cuidado corporal; dermocosmética; hidratación; répaphénol. Presentación Pomo x 200g. Dimensiones 80mm x 50mm x 185mm. Peso 248gr.",nan
7798182770226,Cepage,"Producto Répaphénol Pieds. Marca Cepage Descripción: Gel hidratante y reparador Pies secos, ásperos y agrietados. Indicaciones: Gel hidratante y reparador para pies secos con asperezas, rugosidades y engrosamiento de la piel. Uso: Aplicar sobre la piel limpia y seca tantas veces como sea necesario Insistir en las zonas más afectadas. Beneficios: Répaphénol Pieds es ideal para hidratar, nutrir y regenerar la piel seca de los pies, mejorando su aspecto y evitando que se formen grietas y durezas La Vitamina B5restaura eficazmente la función de barrera de la piel, estimulando la regeneración de los tejidos y mejorando así el índice de hidratación Además es rica en Urea, Manteca de Karité y Alantoína, que poseen virtudes hidratantes, suavizantes y calmantes, previniendo que se reinstale la sequedad El ácido hialurónico y el ácido láctico poseen un alto poder reparador, estimulando la regeneración de los tejidos, y ayudando a eliminar las rugosidades y engrosamientos de la piel de los pies y de los talones Gracias a nuestros exclusivos Polifenoles de UVA y a la vitamina E contiene propiedades antioxidantes. Keywords: hipoalergénica sin parabenos clínica y dermatológicamente testeado cruelty free; cuidado corporal; dermocosmética; hidratación; répaphénol. Presentación Pomo x 70g. Dimensiones 50mm x 40mm x 150mm. Peso 95gr.",nan
7798182770707,Cepage,"Producto Répaphénol Mains. Marca Cepage Descripción: Crema reparadora Manos secas y maltratadas Hidrata, nutre y protégé. Indicaciones: Crema reparadora e hidratante para manos, incluso aquellas sometidas a agresiones diarias extremas Hidrata, nutre y protege la piel Textura suave y de rápida absorción. Uso: Aplicar sobre la piel y masajear hasta su total absorción, tantas veces como sea necesario. Beneficios: Repara y nutre la piel maltratada de las manos expuestas a agresiones frecuentes Fortalece la película hidrolipídica; refuerza su función biológica de barrera natural La acción de la urea junto con la manteca de karité y la queratina, se sinergizan para brindar ultra hidratación y nutrición a la piel de las manos Se suman propiedades antioxidantes y protectoras de la Vitamina E y los polifenoles de UVA, que proporcio una combinación perfecta para la prevención del envejecimiento, el bienestar y la belleza. Keywords: hipoalergénica sin parabenos clínica y dermatológicamente testeado cruelty free; cuidado corporal; dermocosmética; hidratación; répaphénol. Presentación Pomo x 50g. Dimensiones 125mm x 48mm x 128mm. Peso 73gr.",nan
